LJ032-0170|the Commission has concluded that the fibers in the tuft on the rifle most probably came from the shirt worn by Oswald when he was arrested,|the Commission has concluded that the fibers in the tuft on the rifle most probably came from the shirt worn by Oswald when he was arrested,
LJ019-0023|that this was an experimental construction, and that too strict a limitation of outlay would have militated seriously against the usefulness of the building.|that this was an experimental construction, and that too strict a limitation of outlay would have militated seriously against the usefulness of the building.
LJ049-0122|FBI Director J. Edgar Hoover, who strongly supports such legislation, testified that the absence of clear Federal jurisdiction|FBI Director J. Edgar Hoover, who strongly supports such legislation, testified that the absence of clear Federal jurisdiction
LJ011-0241|The latter had advertised, offering a sum of £1000 to anyone who would introduce him to some mercantile equipment.|The latter had advertised, offering a sum of one thousand pounds to anyone who would introduce him to some mercantile equipment.
LJ013-0109|The proceeds of the robbery were lodged in a Boston bank,|The proceeds of the robbery were lodged in a Boston bank,
LJ049-0083|it has long been a Federal crime to conspire to injure any Federal officer, on account of, or while he is engaged in, the lawful discharge of the duties of his office.|it has long been a Federal crime to conspire to injure any Federal officer, on account of, or while he is engaged in, the lawful discharge of the duties of his office.
LJ049-0201|and becoming merely the recipient of information gathered by others would become limited solely to acts of physical alertness and personal courage|and becoming merely the recipient of information gathered by others would become limited solely to acts of physical alertness and personal courage
LJ047-0245|His secretary testified that she prepared such a report for him that afternoon and Chief of Police Jesse E. Curry|His secretary testified that she prepared such a report for him that afternoon and Chief of Police Jesse E. Curry
LJ033-0117|The disassembled rifle was too long to be carried in this manner.|The disassembled rifle was too long to be carried in this manner.
LJ005-0300|and the establishment of municipal institutions upon a proper footing,|and the establishment of municipal institutions upon a proper footing,
LJ041-0138|and that she could not think of any reason why Oswald would want to kill President Kennedy.|and that she could not think of any reason why Oswald would want to kill President Kennedy.
LJ026-0126|as a preliminary to the real processes of nutrition.|as a preliminary to the real processes of nutrition.
LJ046-0078|The protection of the President must be thorough but inconspicuous to avoid even the suggestion of a garrison state.|The protection of the President must be thorough but inconspicuous to avoid even the suggestion of a garrison state.
LJ014-0248|This passbook, when not at the bank, was in the exclusive custody of Watts.|This passbook, when not at the bank, was in the exclusive custody of Watts.
LJ008-0256|and with blanched cheek, and sinking, we turned away from the scene.|and with blanched cheek, and sinking, we turned away from the scene.
LJ036-0153|The elapsed time of the reconstructed run from the Greyhound Bus Station to Neely and Beckley was 5 minutes and 30 seconds by stopwatch.|The elapsed time of the reconstructed run from the Greyhound Bus Station to Neely and Beckley was five minutes and thirty seconds by stopwatch.
LJ037-0180|If a bullet is missing, five were fired. This corresponds with the observation and memory of Ted Callaway, and possibly Warren Reynolds,|If a bullet is missing, five were fired. This corresponds with the observation and memory of Ted Callaway, and possibly Warren Reynolds,
LJ014-0277|An inquiry was at once set on foot, and the frauds were traced to Watts.|An inquiry was at once set on foot, and the frauds were traced to Watts.
LJ047-0147|The Department of State did not advise either the CIA or the FBI of these facts.|The Department of State did not advise either the CIA or the FBI of these facts.
LJ006-0145|He could indulge in snuff if a snuff-taker,|He could indulge in snuff if a snuff-taker,
LJ008-0192|As early as six a.m. the number assembled already exceeded that seen on ordinary occasions;|As early as six a.m. the number assembled already exceeded that seen on ordinary occasions;
LJ027-0172|The perennibranch passes through the fish stage to the perennibranch amphibian.|The perennibranch passes through the fish stage to the perennibranch amphibian.
LJ027-0154|the process of successive additions which had previously taken place in a remote series of extinct species.|the process of successive additions which had previously taken place in a remote series of extinct species.
LJ005-0012|yet there were those who, wedded to ancient ideas, were intolerant of change; they would not admit the existence of any evils.|yet there were those who, wedded to ancient ideas, were intolerant of change; they would not admit the existence of any evils.
LJ022-0014|the creation of a useful instrument for man ultimately comes.|the creation of a useful instrument for man ultimately comes.
LJ002-0231|There was no distinct place for the female debtors, who lived in the same galleries as the men.|There was no distinct place for the female debtors, who lived in the same galleries as the men.
LJ014-0111|At the second exact information was obtained of Mrs. Manning's movements. She had gone to Edinburgh.|At the second exact information was obtained of Mrs. Manning's movements. She had gone to Edinburgh.
LJ042-0205|There can be no sympathy for those who have turned the idea of communism into a vile curse to Western man.|There can be no sympathy for those who have turned the idea of communism into a vile curse to Western man.
LJ016-0052|he passed to the top of the ordinary's residence, hoping to find an open sky-light by which he might enter and so work downstairs.|he passed to the top of the ordinary's residence, hoping to find an open sky-light by which he might enter and so work downstairs.
LJ047-0133|Soon after, on October 1, 1963,|Soon after, on October one, nineteen sixty-three,
LJ002-0205|A man dying of liver complaint lay on the cold stones without a bed or food to eat.|A man dying of liver complaint lay on the cold stones without a bed or food to eat.
LJ040-0206|that Lee's withdrawal was a form of, quote, violent but silent protest against his neglect by her|that Lee's withdrawal was a form of, quote, violent but silent protest against his neglect by her
LJ005-0290|Instances rarely occur in which the borough jails admit of any proper classification of the prisoners.|Instances rarely occur in which the borough jails admit of any proper classification of the prisoners.
LJ033-0130|and her first remembrance is that it was held in Oswald's right hand, quote, and it almost touched the ground as he carried it, end quote.|and her first remembrance is that it was held in Oswald's right hand, quote, and it almost touched the ground as he carried it, end quote.
LJ016-0195|and offered him the post of executioner for the city of London and Middlesex.|and offered him the post of executioner for the city of London and Middlesex.
LJ039-0121|and he probably didn't have as high a motivation because he was no longer in recruit training and under the care of the drill instructor.|and he probably didn't have as high a motivation because he was no longer in recruit training and under the care of the drill instructor.
LJ028-0107|The ancients never tired of describing them.|The ancients never tired of describing them.
LJ022-0182|To this end it was decided more than twenty years ago|To this end it was decided more than twenty years ago
LJ006-0250|The officers were obliged to go in among the prisoners to restore order with drawn cutlasses,|The officers were obliged to go in among the prisoners to restore order with drawn cutlasses,
LJ022-0176|Finally, the reestablishment of public confidence in the banks of the nation|Finally, the reestablishment of public confidence in the banks of the nation
LJ039-0020|Marina Oswald related the events which followed, quote,|Marina Oswald related the events which followed, quote,
LJ033-0019|According to the testimony of Frazier, Marina Oswald, and Ruth Paine, it appears that Oswald never returned to Irving in midweek|According to the testimony of Frazier, Marina Oswald, and Ruth Paine, it appears that Oswald never returned to Irving in midweek
LJ016-0265|the crowd had come to witness a popular and gratuitous public performance -- better than a prize-fight or a play.|the crowd had come to witness a popular and gratuitous public performance -- better than a prize-fight or a play.
LJ040-0165|Lee's withdrawal was also noted by Mrs. Siegel, who described him as a, quote, seriously detached, withdrawn youngster, end quote.|Lee's withdrawal was also noted by Mrs. Siegel, who described him as a, quote, seriously detached, withdrawn youngster, end quote.
LJ008-0114|His hands were clasped, and he was truly penitent.|His hands were clasped, and he was truly penitent.
LJ047-0210|I think all of those, if we had them all together,|I think all of those, if we had them all together,
LJ047-0037|in which he protested his discharge and declared that he would use, quote, all means, end quote, to correct it.|in which he protested his discharge and declared that he would use, quote, all means, end quote, to correct it.
LJ015-0165|But the peer rushed forward and shook Redpath warmly by the hand.|But the peer rushed forward and shook Redpath warmly by the hand.
LJ026-0112|In an animal the foods in the circulating liquids, blood and lymph, are selected and absorbed by the cells.|In an animal the foods in the circulating liquids, blood and lymph, are selected and absorbed by the cells.
LJ003-0045|more particularly as regarded the classification of prisoners, and which were dependent on the space to be gained by the removal of the debtors,|more particularly as regarded the classification of prisoners, and which were dependent on the space to be gained by the removal of the debtors,
LJ024-0120|And remember one thing more.|And remember one thing more.
LJ014-0031|The prisoner made an elaborate defense, in which he sought to vilify the character of deceased|The prisoner made an elaborate defense, in which he sought to vilify the character of deceased
LJ028-0436|The Germans maintain that it is the ruin of the Tower of Babel.|The Germans maintain that it is the ruin of the Tower of Babel.
LJ018-0073|This reply of his contained no promise of immediate release.|This reply of his contained no promise of immediate release.
LJ007-0060|In his evidence before the inspectors he declared that "for years he gave his whole time to his duties, from an early hour in the morning till late in the afternoon.|In his evidence before the inspectors he declared that "for years he gave his whole time to his duties, from an early hour in the morning till late in the afternoon.
LJ007-0065|on the one hand, the Ladies' Association, supported and encouraged by public approval, trenched upon his peculiar province;|on the one hand, the Ladies' Association, supported and encouraged by public approval, trenched upon his peculiar province;
LJ009-0074|Let us pass on.|Let us pass on.
LJ015-0309|and the judge, in passing sentence on him of transportation for life, expressed deep regret that "the ingenuity, skill, and talent,|and the judge, in passing sentence on him of transportation for life, expressed deep regret that "the ingenuity, skill, and talent,
LJ046-0170|which requires a checkup at least, every 6 months.|which requires a checkup at least, every six months.
LJ048-0252|Three of these agents occupied positions on the running boards of the car, and the fourth was seated in the car.|Three of these agents occupied positions on the running boards of the car, and the fourth was seated in the car.
LJ015-0314|He was in person a short, square-built man of gentlemanly address, sharp and shrewd in conversation and manner.|He was in person a short, square-built man of gentlemanly address, sharp and shrewd in conversation and manner.
LJ044-0043|he stated that he was then alone in his efforts on behalf of FPCC, but he attributed his lack of support|he stated that he was then alone in his efforts on behalf of FPCC, but he attributed his lack of support
LJ031-0175|O'Donnell tried to persuade Mrs. Kennedy to leave the area, but she refused.|O'Donnell tried to persuade Mrs. Kennedy to leave the area, but she refused.
LJ005-0101|whence it deduced the practice and condition of every prison that replied.|whence it deduced the practice and condition of every prison that replied.
LJ030-0154|Other witnesses in the motorcade estimated the speed of the President's limousine from 7 to 22 miles per hour.|Other witnesses in the motorcade estimated the speed of the President's limousine from seven to twenty-two miles per hour.
LJ032-0117|He lifted the rifle by the wooden stock after his examination convinced him that the wood was too rough to take fingerprints.|He lifted the rifle by the wooden stock after his examination convinced him that the wood was too rough to take fingerprints.
LJ011-0269|An appointment was made and kept by Mr. Gee,|An appointment was made and kept by Mr. Gee,
LJ040-0093|he accepted the responsibility for that decision himself and signed his mother's name to all his own excuses and report cards.|he accepted the responsibility for that decision himself and signed his mother's name to all his own excuses and report cards.
LJ049-0146|The expert assistance and resources which it could draw upon would be particularly desirable in this complex and sensitive area.|The expert assistance and resources which it could draw upon would be particularly desirable in this complex and sensitive area.
LJ022-0152|There is likewise pending before the Congress|There is likewise pending before the Congress
LJ040-0037|His wife testified that he compared himself with great readers of history.|His wife testified that he compared himself with great readers of history.
LJ030-0052|with two collapsible jump seats between the front and rear seats.|with two collapsible jump seats between the front and rear seats.
LJ010-0170|His acquaintances often asked his object in this, but he kept his own counsel till the 10th June.|His acquaintances often asked his object in this, but he kept his own counsel till the tenth June.
LJ047-0187|It was then my plan to interview Marina Oswald in detail concerning both herself and her husband's background. Question:|It was then my plan to interview Marina Oswald in detail concerning both herself and her husband's background. Question:
LJ029-0201|Meanwhile, on November 17|Meanwhile, on November seventeen
LJ003-0261|only a few of whom had the commendable prudery to pass themselves off as the wives of prisoners.|only a few of whom had the commendable prudery to pass themselves off as the wives of prisoners.
LJ002-0166|Mr. Buxton, in his "Inquiry into the System of Prison Discipline,"|Mr. Buxton, in his "Inquiry into the System of Prison Discipline,"
LJ007-0091|The lunatic became the sport of the idle and the depraved. His cure was out of the question;|The lunatic became the sport of the idle and the depraved. His cure was out of the question;
LJ018-0125|Burnett had only just come out of jail after completing a sentence of penal servitude.|Burnett had only just come out of jail after completing a sentence of penal servitude.
LJ006-0083|"So great is the authority exercised by him,|"So great is the authority exercised by him,
LJ034-0131|a person squatting or kneeling exposes more of his body than would normally be the case.|a person squatting or kneeling exposes more of his body than would normally be the case.
LJ008-0298|Sometimes the report was delayed.|Sometimes the report was delayed.
LJ003-0015|For this and other acts of misconduct there was the discipline of the refractory ward, or "strong room" on the debtors' side.|For this and other acts of misconduct there was the discipline of the refractory ward, or "strong room" on the debtors' side.
LJ019-0174|It was less prompt apparently in dealing with structural alterations and improvements.|It was less prompt apparently in dealing with structural alterations and improvements.
LJ007-0178|and when the first municipal authority of our land will be no longer subjected to the reproach of fostering an institution which outrages the rights and feelings of humanity,|and when the first municipal authority of our land will be no longer subjected to the reproach of fostering an institution which outrages the rights and feelings of humanity,
LJ049-0142|by defining responsibilities clearly and overseeing their execution.|by defining responsibilities clearly and overseeing their execution.
LJ019-0277|the prisoners should be made to dispense with the use of a mattress, and should sleep on planks.|the prisoners should be made to dispense with the use of a mattress, and should sleep on planks.
LJ024-0040|But if by that phrase the charge is made|But if by that phrase the charge is made
LJ009-0147|and to have dwelt with more emphasis than good taste upon the nature of the crime, and the necessity for repentance.|and to have dwelt with more emphasis than good taste upon the nature of the crime, and the necessity for repentance.
LJ011-0123|He forged the names of people who held stock on the Bank books, and got the value of the stock;|He forged the names of people who held stock on the Bank books, and got the value of the stock;
LJ034-0107|In his testimony before the Commission, Brennan described the person he saw as, quote,|In his testimony before the Commission, Brennan described the person he saw as, quote,
LJ013-0160|who, on going down early, was surprised to find the dining-room in a state of utter confusion;|who, on going down early, was surprised to find the dining-room in a state of utter confusion;
LJ049-0033|to move into the passenger section without hindrance or delay. Had the vehicle been so designed it is possible that an agent riding in the front seat|to move into the passenger section without hindrance or delay. Had the vehicle been so designed it is possible that an agent riding in the front seat
LJ004-0165|the visitors were furnished with candles, and they descended eighteen long steps into a vault.|the visitors were furnished with candles, and they descended eighteen long steps into a vault.
LJ035-0161|The reconstruction was the minimum time. Accordingly, she probably met Oswald at about 12:32,|The reconstruction was the minimum time. Accordingly, she probably met Oswald at about twelve:thirty-two,
LJ012-0155|and kept the Black Lion in Vinegar Yard, Drury Lane, where secretly he did business as one of the most daring and successful fencers ever known in the metropolis.|and kept the Black Lion in Vinegar Yard, Drury Lane, where secretly he did business as one of the most daring and successful fencers ever known in the metropolis.
LJ028-0473|A space of about twenty-three feet separated it from its inner part, which was about twenty feet in width.|A space of about twenty-three feet separated it from its inner part, which was about twenty feet in width.
LJ046-0196|were filed on a geographic basis, and could conveniently be reviewed by a Secret Service agent preparing for a Presidential trip|were filed on a geographic basis, and could conveniently be reviewed by a Secret Service agent preparing for a Presidential trip
LJ019-0040|the difficulty of access, and the admitted necessity of giving architectural importance to this the national model prison.|the difficulty of access, and the admitted necessity of giving architectural importance to this the national model prison.
LJ042-0241|Soon after his arrival he wrote to the Soviet Embassy in Washington|Soon after his arrival he wrote to the Soviet Embassy in Washington
LJ017-0172|but he was subsequently again tried for bigamy, and sentenced to twelve months' imprisonment.|but he was subsequently again tried for bigamy, and sentenced to twelve months' imprisonment.
LJ010-0001|The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 13: Newgate notorieties, part 1.|The Chronicles of Newgate, Volume two. By Arthur Griffiths. Section thirteen: Newgate notorieties, part one.
LJ042-0147|Lee became very irritable, and sometimes some completely trivial thing would drive him into a rage.|Lee became very irritable, and sometimes some completely trivial thing would drive him into a rage.
LJ037-0033|When questioned by police officers on the evening of November 22, Benavides told them that he did not think that he could identify the man who fired the shots.|When questioned by police officers on the evening of November twenty-two, Benavides told them that he did not think that he could identify the man who fired the shots.
LJ035-0123|None of these three men saw Dougherty, probably because of the anxiety of the moment and because of the books which may have blocked the view.|None of these three men saw Dougherty, probably because of the anxiety of the moment and because of the books which may have blocked the view.
LJ019-0035|and the total number of separate cells provided amounted to eleven thousand odd.|and the total number of separate cells provided amounted to eleven thousand odd.
LJ015-0094|All this time his position was one of extreme insecurity. He was standing over a mine which at any moment might explode.|All this time his position was one of extreme insecurity. He was standing over a mine which at any moment might explode.
LJ013-0242|This increased when the officer, accompanied by two others, a neighbor and a bailiff, entered one of the stables.|This increased when the officer, accompanied by two others, a neighbor and a bailiff, entered one of the stables.
LJ002-0101|there was still a "convenient room" which served, and, quote,|there was still a "convenient room" which served, and, quote,
LJ037-0020|In his testimony before the Commission,|In his testimony before the Commission,
LJ037-0114|He and Scoggins attempted to chase down the gunman in Scoggin's taxicab, but he had disappeared.|He and Scoggins attempted to chase down the gunman in Scoggin's taxicab, but he had disappeared.
LJ014-0066|and by dint of usurious interest on small sums advanced to needy neighbors, had amassed as much as eight thousand pounds or ten thousand pounds.|and by dint of usurious interest on small sums advanced to needy neighbors, had amassed as much as eight thousand pounds or ten thousand pounds.
LJ018-0179|On his return to Newgate to be finally discharged, Cummings jumped up the stairs and fairly danced for joy.|On his return to Newgate to be finally discharged, Cummings jumped up the stairs and fairly danced for joy.
LJ020-0042|and these also tend to nourish and strengthen the brain.|and these also tend to nourish and strengthen the brain.
LJ041-0131|and also because he had not received any notice of the original discharge proceedings, since his whereabouts were not known.|and also because he had not received any notice of the original discharge proceedings, since his whereabouts were not known.
LJ045-0071|Mrs. Ford said that Marina Oswald admitted that she provoked Oswald on occasion.|Mrs. Ford said that Marina Oswald admitted that she provoked Oswald on occasion.
LJ043-0049|After she had bought some clothes for Marina Oswald and a highchair for the baby, Oswald emphatically told her to stop.|After she had bought some clothes for Marina Oswald and a highchair for the baby, Oswald emphatically told her to stop.
LJ050-0110|and each agency given clear understanding of the assistance which the Secret Service expects.|and each agency given clear understanding of the assistance which the Secret Service expects.
LJ050-0049|and from a specialist in psychiatric prognostication at Walter Reed Hospital.|and from a specialist in psychiatric prognostication at Walter Reed Hospital.
LJ031-0178|two Dallas officials informed members of the President's start that the body could not be removed from the city until an autopsy was performed.|two Dallas officials informed members of the President's start that the body could not be removed from the city until an autopsy was performed.
LJ019-0285|In one jail fifteen hours were spent in bed out of the twenty-four. This was in keeping with other grave defects and omissions.|In one jail fifteen hours were spent in bed out of the twenty-four. This was in keeping with other grave defects and omissions.
LJ030-0133|Evaluating the political overtones, Kenneth O'Donnell was especially pleased|Evaluating the political overtones, Kenneth O'Donnell was especially pleased
